2a,
Time (min),Intensity (a.u.)
8.287500381,141.192627
8.295833588,141.5802612
8.304166794,141.4085388
8.3125,141.1161957
8.320833206,141.0934448
8.329166412,141.0494385
8.337499619,141.0096436
8.345833778,141.0533447
8.354166985,141.6226807
8.362500191,141.2111511
8.370833397,141.1683807
8.379166603,141.3050079
8.387499809,140.9158783
8.395833015,141.1201477
8.404166222,141.0607452
8.412500381,140.9811249
8.420833588,140.7835999
8.429166794,140.9131622
8.4375,141.1940155
8.445833206,141.3707123
8.454166412,141.0194244
8.462499619,140.8812714
8.470833778,141.1817932
8.479166985,140.4627838
8.487500191,141.3161011
8.495833397,140.8694
8.504166603,140.8964386
8.512499809,140.6682587
8.520833015,140.53685
8.529166222,140.6615143
8.537500381,140.7941589
8.545833588,140.6293335
8.554166794,140.6362457
8.5625,140.3967285
8.570833206,140.1430511
8.579166412,140.9038391
8.587499619,140.7979889
8.595833778,140.7559204
8.604166985,140.9090271
8.612500191,141.0261688
8.620833397,140.6843872
8.629166603,140.63237
8.637499809,140.6112518
8.645833015,140.4605408
8.654166222,140.4442749
8.662500381,140.5807343
8.670833588,140.3898315
8.679166794,140.1565094
8.6875,140.5222321
8.695833206,140.230835
8.704166412,140.1841736
8.712499619,140.0536652
8.720833778,140.469223
8.729166985,140.6177673
8.737500191,139.9382782
8.745833397,140.3960419
8.754166603,140.4644623
8.762499809,140.1643219
8.770833015,140.0149841
8.779166222,140.1833954
8.787500381,140.1100464
8.795833588,140.2095184
8.804166794,140.09552
8.8125,140.524231
8.820833206,140.2383423
8.829166412,139.9758606
8.837499619,139.3639374
8.845833778,139.6523285
8.854166985,139.9732666
8.862500191,140.3754578
8.870833397,139.7616882
8.879166603,140.0070343
8.887499809,139.6790619
8.895833015,139.8435669
8.904166222,139.6787262
8.912500381,139.8610382
8.920833588,140.0425262
8.929166794,139.6322632
8.9375,140.0556641
8.945833206,139.844574
8.954166412,139.7693176
8.962499619,139.6826172
8.970833778,139.8295898
8.979166985,140.1976013
8.987500191,140.0508423
8.995833397,139.5368042
9.004166603,139.7082977
9.012499809,139.7698822
9.020833015,139.265213
9.029166222,139.4481506
9.037500381,139.4678955
9.045833588,139.4175262
9.054166794,139.5934753
9.0625,139.1650848
